UserId,Age,Address
2028552,F,C
1768824,C,C
718547,C,F
1448191,C,F
535052,E,E
774888,D,E
1560497,C,C
1401929,D,E
2135083,A,E
1512526,D,E
1536287,D,E
103619,J,E
2058566,F,E
103763,G,D
1413243,J,E
748483,E,F
1683639,E,C
1013689,K,H
881562,F,D
2133881,E,G
1871869,H,F
1909258,E,E
1608502,B,F
91473,F,E
722834,J,A
1858525,D,C
190459,H,E
1791471,C,H
1181920,B,E
340137,D,F
229210,F,B
692793,G,E
1196962,G,E
729031,F,F
2098333,C,B
2177748,F,E
2023199,E,G
1820508,B,E
1342482,D,A
646017,E,A
1565508,C,F
2061337,F,A
1993370,G,F
1966572,G,E
1561517,C,C
1654011,B,A
1385922,E,G
1718362,D,C
1905403,F,F
1977370,C,E
2060569,D,D
933162,D,G
445542,C,E
1815757,G,F
301923,D,F
2146270,A,G
2037202,A,C
2159270,A,F
2071855,C,H
882163,D,E
1868609,G,C
1900835,D,E
1303070,B,F
1878127,J,D
2167480,D,E
1039528,F,C
121460,D,E
1558838,F,C
1256512,E,E
1623208,C,F
1945195,A,E
1970029,C,F
1061178,D,E
169592,D,C
1339222,C,E
326933,E,E
1734409,F,A
905275,D,C
50951,E,E
1626254,C,E
184656,C,A
1737318,I,F
2173733,B,F
2166599,G,E
2145136,A,G
1888898,C,E
986809,C,F
1806786,D,D
2161815,A,E
1621082,A,E
588423,C,G
1793109,F,F
64156,F,F
2171197,F,E
292528,D,D
2178806,F,E
1908503,C,F
1872705,C,E
975896,D,E
27199,J,E
1547191,E,D
468718,D,E
1856323,A,E
2118635,D,E
1290134,D,E
920971,E,E
1312010,C,F
2051086,I,C
2038988,D,D
1292442,F,F
1673944,C,A
1589849,C,E
70973,A,E
843508,E,F
2006253,C,E
2107707,H,C
1877236,C,A
20145,I,H
1905038,B,E
738453,F,G
971478,K,H
2114828,B,F
1942583,C,F
1972085,E,F
929974,K,H
1753776,E,E
924030,B,E
1432596,F,G
1905311,F,F
405706,E,G
1815061,F,E
1993349,D,F
994620,K,E
2147055,H,G
2173818,A,E
1769784,C,B
1650525,G,E
2174808,E,C
1347494,C,F
1563702,B,F
1726299,D,F
1310702,J,A
1636253,D,E
1465310,E,A
1945638,A,D
1976267,K,H
1634594,D,D
1804355,H,E
1722178,F,D
1593112,H,E
2138336,G,G
2128269,F,C
2015231,B,B
1105407,B,C
1648157,D,C
1400083,J,E
1716337,D,G
1293937,C,A
314954,F,C
2097022,B,E
1952810,E,F
1730753,G,F
2121048,B,D
1071115,B,E
1633634,C,F
1637397,E,G
2087832,E,A
1757873,C,G
581448,C,F
1529647,E,D
930505,K,F
1522808,H,E
2094700,E,G
1830149,H,C
561730,I,F
1627763,D,E
226394,D,F
2029375,C,D
2169088,A,F
1991284,D,F
2044750,C,F
1595468,F,C
2023595,E,C
1428582,K,D
2050232,F,G
2050874,A,C
1379198,E,C
1164091,B,E
74377,G,E
1401448,E,G
1721058,C,E
522274,C,D
1923636,C,D
1904420,E,G
955027,G,F
1366570,E,E
1726619,F,D
1191936,K,G
2176987,F,H
1729030,D,C
1145236,G,D
1448139,F,H
1724936,C,D
1030211,J,C
925891,C,H
4947,K,D
1759709,B,F
1290905,B,F
1193510,G,H
41133,E,F
1820690,D,E
1604184,F,F
546065,J,E
1812787,E,H
1751789,D,G
1918687,F,E
1664331,B,E
2018294,F,E
1735833,C,F
1590944,E,E
2137568,A,D
1739510,D,G
1761405,F,D
2015422,J,G
2169514,C,B
599238,I,G
1845655,E,G
2114637,C,E
1629095,D,G
542173,E,E
552486,F,E
146708,G,B
862660,I,E
908108,C,E
136952,F,C
941457,C,F
1637489,F,F
2162607,G,G
1886313,C,E
1728781,B,E
1680089,E,D
1985252,C,F
1768053,B,G
1060720,G,E
1932980,C,F
1291315,J,E
1960839,D,E
2172279,F,C
1413472,E,G
453219,F,D
2128795,B,C
6668,D,E
426909,E,E
1706406,C,F
2121635,F,F
2003894,G,F
1530988,B,F
181082,I,C
1684520,B,H
1485110,B,B
1148282,K,E
558723,C,F
196093,G,F
1600001,B,E
1890648,G,C
2030562,B,E
1919141,C,F
2027920,C,D
1300611,F,E
903516,J,E
1967852,G,F
317870,F,D
1584691,C,F
136303,H,E
1330632,F,E
2148632,G,C
1987812,F,G
637015,F,E
1813340,C,A
2161969,B,F
2151526,B,E
86981,B,F
20220,E,F
1777970,B,E
1526899,E,H
1698213,D,E
1854220,D,G
1659887,H,E
2069371,G,F
937474,H,E
2102795,B,F
1898026,B,E
2019857,C,G
1927856,C,F
208963,E,F
1593457,D,F
1878684,B,F
1960525,C,F
558556,J,F
998703,E,F
1456103,E,E
861021,I,E
2062266,C,F
2172200,E,C
1218312,E,C
1561708,B,F
1893991,I,E
1692891,C,F
357159,E,G
550697,D,E
1562842,C,F
1079753,G,F
1938012,B,F
2126302,F,E
922685,D,D
1096903,K,E
1681192,C,F
2017785,C,F
1554984,E,H
1594447,E,G
1331073,D,C
1242164,E,F
1482904,E,F
1880557,E,E
1951912,C,C
916851,F,D
1729061,E,G
2175126,E,E
1858440,E,F
696982,C,F
2041421,C,B
1327984,F,E
2081205,E,A
2167879,C,C
1996548,E,E
320245,E,C
2115658,F,G
1817331,D,F
707152,D,H
1311723,D,E
1894899,C,C
1813708,H,E
1773170,A,E
1674880,J,E
1928938,J,F
1557169,D,B
1783087,A,H
1772937,D,F
1783445,J,F
1585063,D,F
1895766,D,F
1338263,B,D
1785890,A,F
1553321,F,F
2137506,D,F
846516,B,E
597043,E,F
2179414,F,G
1579444,D,G
1616897,C,E
777612,E,F
1313567,C,F
2117171,D,B
1984057,D,G
1837018,D,F
1586084,C,F
1463620,I,E
644457,I,G
560368,G,E
1293654,D,F
21357,F,D
1821239,K,E
1561227,H,B
389631,C,B
1484342,C,D
525282,F,F
2002637,H,C
1875379,G,E
2128955,E,E
1439038,D,C
1760460,D,C
1699302,B,G
1847604,C,F
759458,C,E
574549,F,F
1988161,D,H
878968,C,F
1122930,I,E
2162614,G,C
2176475,C,G
1825565,A,E
2059976,C,E
1360707,B,D
933780,G,F
1820980,J,B
916899,F,G
1124989,E,C
1592948,C,F
907842,G,E
2066547,F,G
1536355,D,G
1742053,C,C
205450,B,F
790734,C,E
1032611,D,E
1709872,H,A
719407,I,D
1262643,B,F
1740301,G,E
489171,E,E
2131870,A,E
1521580,D,E
1888331,A,C
1276725,F,E
1496796,D,F
2078687,C,F
1017366,H,E
1946468,A,E
1641158,D,C
1595048,D,G
2149813,D,E
2086620,C,E
2126388,A,F
1760293,D,F
2176895,E,G
1701517,D,E
913430,B,F
1843095,D,F
1889734,E,D
1749373,C,E
2044521,C,E
1840919,D,G
1092387,F,F
1842258,G,G
2097695,A,E
2158068,C,H
1186130,E,F
1822175,J,F
2050171,J,E
1762228,B,A
1476231,F,C
1576320,D,F
1117042,G,E
1704525,C,E
2163956,D,G
627023,E,E
1830057,B,G
1604788,B,E
1827378,D,E
1352702,D,C
1822328,H,G
1340471,D,D
1305456,H,A
1914191,E,E
1636345,C,E
1640922,D,E
2151892,D,F
774420,E,C
924368,H,F
1647457,B,F
1949117,E,E
825320,E,F
1095425,F,F
2082769,C,F
954624,D,A
962636,F,F
1691061,C,D
931991,K,H
455190,D,H
2085555,A,F
47340,F,F
1916379,D,G
1779554,I,E
922050,J,F
1689594,B,E
1866360,B,G
1583663,D,F
2032085,D,G
1557275,C,E
1804218,F,H
2057828,B,E
1189599,D,E
200813,E,F
1635614,F,E
1818185,C,F
1727883,F,F
1531213,C,D
447188,D,F
919937,E,C
1641479,C,E
1530063,E,F
1111859,D,D
2163017,B,G
1683370,F,E
1629590,J,B
1797077,C,F
1754827,G,F
2052854,B,E
1512427,D,H
2043326,B,E
1374889,D,H
1455625,E,E
188005,E,G
1248791,D,F
974684,F,B
2001074,D,H
2135489,B,C
1817874,B,E
215428,E,G
1910933,I,C
2102016,B,E
905176,I,E
667531,I,F
2028934,G,C
692816,F,E
2125435,E,C
2086354,D,C
505147,C,G
1916676,A,C
2176468,D,G
1636741,D,B
2107134,B,E
1992533,C,F
2117621,C,E
950916,K,H
1955316,B,E
1818406,I,E
1473926,E,C
535182,D,F
1715217,E,E
1862003,E,C
532631,C,E
1634525,A,E
1197549,E,C
1404654,E,E
1962802,E,D
790697,B,E
2124209,C,G
699020,C,C
1320527,C,E
1971156,B,E
187473,G,F
2085999,I,C
1755152,D,E
1522976,D,B
955201,D,E
2174860,G,B
103565,I,C
1945690,C,B
1778236,F,F
2150208,C,F
2025254,J,E
202190,B,E
1828146,C,E
1413359,K,F
1621037,C,F
1817072,K,D
498821,D,E
1352955,D,A
2125893,A,F
1289862,B,E
1876581,C,F
1507836,C,F
1684476,C,G
153102,D,G
2075747,A,E
700047,G,E
1977363,B,F
173414,F,E
1630015,D,D
706728,E,A
1009897,K,H
1919486,C,F
1650068,D,E
1741292,C,E
2114521,B,E
1850208,B,C
1845822,K,H
1984736,C,E
1840117,D,F
1794830,E,G
103800,F,D
1612462,J,F
1492743,D,G
827515,E,G
1623741,C,F
2141862,A,E
667395,C,F
2162843,C,B
1953091,G,E
2107684,A,E
1485660,D,A
345712,D,H
1335668,I,E
1575668,C,F
1720082,E,F
1200942,E,E
1379099,C,F
2031934,D,D
436083,J,E
1520552,E,F
1930061,D,E
960250,E,F
2075099,C,F
954884,G,H
2122724,C,C
1448603,E,B
1089158,K,H
1869279,C,E
1443059,B,H
1376760,J,A
1127065,F,F
1838435,D,C
1640656,D,F
2050300,H,A
1622744,C,C
1828788,D,G
1499292,F,F
1495591,D,G
1885279,H,F
1702262,D,F
1948660,B,E
845076,I,E
1183382,K,E
1481440,G,F
2000442,E,F
1913910,B,E
1655230,B,A
601511,F,H
1336337,F,E
839693,G,C
1343243,F,F
1740660,C,H
1867145,C,A
2063164,D,G
1605228,G,C
1741100,D,E
1861525,D,C
538169,E,A
1595147,D,E
1350920,E,F
1848526,K,H
182317,C,E
1291155,D,A
713320,C,F
368322,E,E
1851359,F,C
561426,F,E
1929263,E,F
535090,E,F
2166698,G,D
1404951,K,E
838412,B,E
931335,H,F
1754025,F,C
744430,J,F
647212,D,G
647151,E,A
1992915,J,E
1855227,E,C
543873,B,E
1361926,G,G
1200584,C,C
1287318,D,C
784849,B,C
1486674,C,F
1603453,D,E
1679182,F,E
1574135,F,B
661973,G,E
142755,C,F
526692,D,E
1463255,B,E
59725,B,E
2159324,D,F
2037585,B,E
2109671,A,G
519335,B,D
2172057,B,E
2054537,E,F
937115,D,F
2099200,A,G
1569940,D,C
1504323,C,F
1596601,C,F
1915860,D,E
2081069,C,C
1791938,A,E
1583991,E,A
929950,H,E
2053462,C,E
2161983,H,G
45308,B,E
313407,J,E
1909494,F,E
1724196,B,E
1641653,D,F
1881202,D,D
1514407,C,E
1839852,D,E
2163147,E,G
1066456,K,H
1108149,C,G
1021554,F,F
736626,E,E
1480702,C,H
194327,F,E
2092393,A,F
1913224,D,G
162593,G,F
1910827,J,F
188265,D,D
1453706,C,G
2134550,D,E
736831,J,E
2093437,B,E
533768,C,F
1026078,C,E
1685022,G,E
1679762,D,C
1463743,F,G
1737264,E,F
1958676,E,F
1612400,G,C
41690,E,B
1477962,E,F
799447,E,D
1348767,D,F
1885095,C,E
1816792,J,E
1873054,C,C
1671162,B,D
1642803,D,F
2087948,D,D
2128733,B,E
1650105,C,B
1624922,B,E
2036328,E,C
1410419,K,A
2154503,A,F
1610116,E,F
1366396,C,C
208239,C,E
1650471,D,C
1588910,D,D
1753042,C,G
1478839,E,C
1409710,K,H
2135007,C,F
1771763,C,E
1998986,B,C
2102375,E,E
1185638,B,E
2070483,C,G
1498103,C,E
1629446,D,G
2174709,F,C
27908,D,E
31929,D,E
1859539,F,D
1763850,F,E
1243635,E,E
1857313,D,C
1183658,J,E
902205,B,F
1717266,C,C
2150697,C,F
558679,F,E
2039282,E,G
1854213,E,E
1765441,D,F
1584806,D,G
1994735,C,F
1970951,D,F
1402674,J,E
1800074,A,E
1608137,F,F
19750,F,E
600491,F,B
1441390,G,E
350716,E,E
311175,H,E
1719109,F,E
106849,D,H
2120003,D,F
1715491,F,H
1418347,B,E
1500998,C,G
132756,E,D
1483611,B,F
1545074,F,F
1889185,C,E
1546798,D,F
2034225,A,G
1664010,D,E
1948462,G,C
1241792,D,F
2139760,F,G
2178882,D,E
220170,E,E
2016665,A,G
1082777,C,E
2152394,D,E
1660326,B,F
237437,A,E
1919165,B,E
1831931,F,D
2159294,B,F
1819212,C,F
1159486,F,F
1872262,C,E
346122,E,E
292184,F,G
2126951,C,F
1162134,E,H
2165721,D,C
111683,D,C
1727289,J,F
1356687,B,E
1952230,J,C
2092119,B,E
2164007,D,C
776783,G,F
2021553,D,G
786065,D,E
1529104,E,F
1838664,I,C
1455205,F,E
194631,C,F
705707,E,F
1033526,E,G
1791303,B,F
648240,I,E
2112374,C,E
1680720,H,E
380713,B,F
2072043,B,G
1541892,E,F
2115436,H,F
2021423,F,F
321723,F,F
53617,D,E
1824896,E,E
1781083,E,C
1630589,C,E
2112640,C,G
2133171,B,B
2148656,A,G
1134551,G,E
1396102,E,E
312820,E,A
426848,G,E
2063379,D,F
1833805,F,G
1749403,E,H
1125900,B,D
1915099,D,C
1370188,C,D
1912418,E,F
1509519,C,E
1327038,H,E
1215656,C,D
2014241,H,F
2130866,C,G
2163741,I,D
1985467,G,C
1794182,B,G
1176223,B,F
1588132,F,F
1668964,B,D
2058795,D,F
2120546,E,A
1067750,D,E
1680492,D,D
1742572,B,H
2151335,A,E
1642711,D,E
89418,I,F
1503647,C,C
1676075,K,H
1765168,D,F
2115351,E,F
915267,C,E
1718201,E,F
304825,B,F
2001678,B,G
2150284,B,G
1711851,G,C
321327,C,D
1810592,D,F
1831320,C,C
1966978,J,F
1766295,D,F
2177250,D,C
1807974,C,F
1532791,E,C
2159096,B,G
1963243,G,F
1605198,E,F
1910711,E,A
1137880,D,D
1622171,E,F
2115825,A,E
2168968,G,F
532778,C,F
2085722,H,E
1978025,A,F
2041285,G,E
2096452,D,E
1990737,G,F
1609738,C,F
1532067,G,F
162487,B,H
2010793,B,E
1611755,C,G
1141726,D,E
1240177,J,F
1729832,G,C
1842326,F,F
232029,C,E
1388701,D,F
1706284,C,E
1590579,C,G
914505,F,E
1831504,D,G
1582727,F,D
2162522,C,F
2021768,F,F
1941364,D,G
1823080,D,D
219617,E,E
2132396,G,G
1353365,G,E
1845693,F,E
1690064,C,D
2029436,C,F
1017267,E,E
1831191,G,F
996426,G,E
1497090,F,E
1660142,B,E
506793,B,E
1530001,B,B
1618297,D,F
906265,D,E
1858501,D,A
582100,E,D
2066196,D,F
1372618,D,G
1958270,F,B
1819557,D,E
1789850,E,A
1649475,D,F
1506310,B,E
1759471,E,F
1509823,D,C
216647,E,E
1719451,C,F
1125504,D,E
1113426,C,E
1051032,E,F
1736274,F,F
1640663,E,F
1535327,D,B
2045221,B,E
1971712,G,F
1984255,D,C
1815887,E,E
1498165,F,H
2047188,A,F
1839319,C,F
773713,D,E
1680584,C,C
2077970,G,E
1582000,C,G
2159553,C,F
2056005,E,F
1662993,D,F
1597493,D,C
1945027,B,F
1887754,B,C
1109146,C,F
1869408,D,F
1442762,D,E
1839296,I,E
1875287,B,E
966269,K,E
2010472,A,F
1357134,D,G
1313697,F,E
2149097,H,F
2171548,G,D
1572599,F,F
1179903,A,G
219570,A,E
1833799,B,D
1094282,D,F
1666502,C,F
2068732,G,F
1983333,F,G
1123111,F,A
1961355,C,E
1431179,F,E
574334,D,E
1765809,A,E
2130385,B,F
1737783,E,E
2132334,B,G
1051865,E,F
1060164,I,E
1908879,D,G
2100487,C,F
496537,F,F
924740,C,H
1704891,D,F
2042312,C,E
2118413,B,G
1085143,D,E
99813,E,C
1748208,D,C
2175065,C,F
958448,C,E
2135694,C,E
325189,F,D
1799477,A,H
1847253,I,C
1871180,C,F
1791723,G,F
770323,D,H
1935547,D,B
2159812,A,G
1257205,J,E
1995411,C,F
1482348,C,E
1735031,B,E
1848373,K,H
1626605,H,F
2104324,G,D
1023138,C,E
1492699,E,F
1729337,C,E
2145013,J,E
470032,D,F
1979138,B,G
1854107,E,E
1486506,E,C
1633016,C,E
1452709,F,E
819794,F,E
2097787,G,A
2072760,E,G
1005240,F,E
1844559,C,F
2037820,B,H
2144450,B,H
927093,F,E
183468,D,E
532679,D,F
2053226,C,C
1837841,C,G
1923902,I,F
1116847,C,F
2107264,E,B
358194,D,E
1674101,B,E
1036121,D,E
169059,E,C
733915,B,E
1954807,D,G
2029672,C,A
2000756,D,C
2123394,D,G
1442304,D,F
1891850,B,E
2008196,D,C
768023,C,G
2132532,B,E
1823240,E,F
1982268,B,C
60554,D,E
1296068,E,E
471688,G,B
2007533,C,E
2032665,J,E
2167176,C,G
1633467,C,F
930758,G,B
153300,B,E
420648,D,C
1187649,G,C
1658330,D,F
1752106,G,B
1518368,G,C
1510003,E,C
1323955,D,F
2176086,C,G
1453058,F,E
1659252,E,G
1769609,B,E
2179025,A,G
919289,C,E
311892,E,E
2164540,F,F
2067599,D,E
1623451,B,F
1169706,E,E
1495348,F,F
926997,I,E
701495,D,F
1967098,F,E
1528510,E,B
24297,E,C
1772852,B,C
1666410,I,E
1725292,F,E
2053820,D,F
1401820,E,H
1917451,D,A
1778670,A,D
660396,F,E
998512,C,F
1604061,B,D
1869736,C,F
197533,C,E
1607055,E,E
1766028,C,F
59527,C,E
1959321,E,F
138130,B,F
1845907,K,H
1707328,C,F
935500,D,F
729932,G,E
2122557,A,D
1524062,C,C
2099163,C,D
569057,C,D
2131412,C,F
1898774,F,F
1659467,D,G
2132563,C,F
1364231,D,C
1845303,C,E
2155739,D,H
1667523,C,E
925471,I,F
1711417,B,F
1302486,D,F
2142838,E,E
1883633,E,G
1584516,D,C
136143,E,H
1387414,F,F
881173,B,D
2066790,C,F
1907148,I,F
1450842,I,C
1037050,D,E
1774764,F,A
1788648,F,H
2024417,I,F
1775334,F,F
1299519,D,E
1553826,D,F
2028897,D,C
1912869,A,E
2119717,C,F
1875164,D,E
1625998,G,F
563178,G,F
1893410,B,F
1691511,B,F
755436,G,D
397124,D,F
959186,C,E
2071336,C,D
1990867,C,E
2174389,C,F
278935,C,D
515467,C,H
1986709,I,F
1568622,F,F
1757590,E,E
1843774,A,E
1588255,E,F
1972627,B,C
241700,C,E
1750492,D,C
1926637,D,F
2157795,C,F
2164472,E,E
1311365,C,E
1910001,D,C
1724066,F,E
1477016,H,F
103015,I,E
734301,E,E
912457,E,F
2101828,E,F
1618716,D,E
2091570,D,G
2114101,E,E
1249477,F,F
1658262,D,F
337175,D,E
1442915,D,E
1962642,A,F
1166811,J,F
1987065,D,G
135221,F,D
118712,A,F
1645743,E,D
1728187,J,F
1994421,C,F
1067927,J,E
1810035,D,H
2006277,B,F
2149370,A,F
2176864,A,F
2044019,D,D
1682939,F,F
2161280,F,G
2123882,E,F
1756807,B,E
2150550,B,E
2080406,H,F
1938661,F,C
1396300,E,H
2088679,B,F
1652819,C,F
1236095,D,A
2145372,F,F
1616682,K,G
1669886,C,F
2145914,D,F
942560,C,E
1107739,D,C
1713206,C,F
241540,G,E
1898200,D,G
1889871,B,D
89685,H,E
1442816,F,A
1713640,B,E
2090665,C,F
1731248,D,F
25096,D,F
1621822,B,C
1640960,C,F
1820331,D,D
1949070,D,E
1388206,D,H
2133621,B,F
1736670,G,G
2173429,C,F
1960204,C,D
2089904,G,G
848985,C,F
1013795,D,F
1766769,F,E
694599,C,E
1754933,E,C
1688962,B,D
910439,G,E
1062632,F,E
2075501,G,E
1926460,C,F
1985757,D,F
813143,B,F
1409727,G,E
2178646,C,C
1770018,C,E
917179,D,F
1588712,E,G
293563,C,E
1517149,C,G
1217254,E,B
1685732,C,G
1885644,F,G
300438,C,E
1735611,F,A
2019321,A,E
1194951,D,D
1869699,D,E
525947,D,E
1908244,D,F
2171296,B,G
1035407,I,E
1745443,F,C
2137049,B,F
439725,H,E
227919,G,F
1988840,C,F
2022628,F,D
2132839,D,G
1775501,G,G
1838534,C,F
1456905,D,A
1911954,E,F
2149752,C,E
1863352,C,C
575010,H,E
2162768,D,G
1228731,C,F
740609,I,C
1412550,C,E
925310,F,F
2178752,J,F
1740912,D,F
1928594,C,G
838580,H,E
1929171,G,B
1693058,D,E
2142517,A,E
1583144,E,E
28516,C,E
1992786,B,E
1680935,E,E
670616,F,E
1911732,G,E
2001395,J,E
2096391,B,D
99653,D,G
1583854,C,F
1802986,A,E
1869163,I,E
2177410,E,F
1364156,G,B
2132976,B,C
1749151,J,E
1950830,B,F
1731712,C,E
1057973,G,F
2065731,E,G
1650914,D,C
1727500,B,E
925044,D,E
1443615,E,C
1604047,B,E
2113111,B,G
1673913,C,D
212939,F,H
2157276,C,F
1713466,J,F
2153360,C,E
1433432,D,D
1168273,D,F
1708899,F,D
1548150,E,G
1579451,C,E
187442,F,F
1441307,F,H
532525,F,F
1725773,E,B
2158709,E,G
2108797,B,F
1970548,D,B
1143263,E,D
102537,J,E
1450408,D,B
1859805,E,G
1383409,I,F
2134802,G,G
1781182,D,E
1098389,K,H
1635126,E,F
1590890,G,D
1878622,F,C
370691,D,D
1889284,E,D
643337,D,G
156066,F,G
2107820,D,G
2086484,F,B
1917550,D,F
1934205,E,B
999458,D,F
2170251,E,G
522618,G,E
2128740,J,A
674720,D,F
1321210,E,B
1297232,E,F
2023175,J,B
2131153,C,C
1073416,D,E
1885361,E,E
1672848,C,G
1830262,E,D
1688092,E,D
2079684,C,E
1666793,H,E
1571073,C,C
1596304,E,F
680769,D,F
216449,D,H
711210,G,E
714068,B,H
1801651,E,C
2158044,C,F
631211,E,H
1683950,B,C
1432978,D,F
1648188,F,E
322010,E,E
1028010,J,C
2144801,B,E
875226,C,C
1842029,F,E
1742602,B,F
1691283,D,C
2002002,A,E
1561951,D,G
1670981,E,E
1709018,E,G
1953534,C,F
1102802,E,E
1562361,C,E
2157924,C,C
153393,H,F
1071269,C,F
220972,F,F
2087603,C,C
1741148,D,E
1751925,D,E
1444506,D,F
528085,E,E
1706185,C,H
1951950,C,G
1966886,D,B
1593266,H,F
1989946,C,C
1602265,C,F
664134,B,F
1306347,I,E
2006352,E,G
103053,C,E
1706109,D,E
2168326,D,A
2088303,B,C
2158853,B,A
2164632,C,E
1957457,C,F
586955,C,E
937207,C,E
19903,E,E
1504088,E,E
1740141,C,C
2140773,D,F
2079677,B,C
1169676,E,F
573764,F,B
1624625,F,C
1760279,J,H
232494,G,C
878685,J,E
156578,H,E
1205916,E,E
170291,C,A
6378,D,C
1993950,A,G
1958997,E,C
2112831,C,B
1662665,B,F
1419764,E,F
1516388,D,E
866170,K,E
1618457,B,C
1514391,C,E
1884654,B,G
557184,F,E
1504408,J,E
2172316,C,H
1054439,B,E
1641059,D,G
1890785,E,E
1885897,E,G
1463194,E,E
2007588,F,C
2052793,D,F
2149998,E,F
422499,G,G
1409734,C,E
1827477,E,F
2070513,B,F
1696875,E,G
1765724,C,E
1629897,E,F
2095752,B,F
1616125,C,E
1969009,D,F
2057101,F,D
1544671,D,G
2131580,A,F
1976250,K,H
898584,F,E
2109886,A,F
1377958,G,E
1928105,E,C
1764857,E,E
1825466,K,D
2173313,B,G
2155562,C,G
2165134,E,E
2124452,C,F
1666007,C,F
170369,G,E
2015293,B,E
1455090,I,F
2094878,A,E
885621,B,E
1655810,D,C
198813,D,A
1642049,C,F
339551,D,G
1822014,D,E
1417661,E,F
449168,D,F
1276763,C,E
1933703,F,C
1615098,E,E
2176291,C,C
1771473,H,C
2134413,B,E
2095196,C,F
1909562,B,F
1822359,E,C
396431,J,F
1778441,D,C
2126517,E,C
1418668,D,E
2112145,F,C
1530537,D,E
1540017,C,F
80026,E,E
1316384,F,F
900898,C,F
1513288,D,C
898386,F,E
1425970,K,B
1809343,D,F
842808,H,A
1664454,E,C
25539,C,E
1555479,B,F
1920871,C,H
1621600,E,F
1744576,E,D
1749656,D,D
1846942,K,H
80897,E,E
1803549,G,C
1772432,F,E
1912296,A,D
1992946,A,F
1952582,E,C
313490,C,E
1821161,D,F
1027600,F,F
313117,D,E
1786835,B,E
1828139,A,E
1757750,F,D
2140292,C,E
754446,E,A
1804737,F,F
1989052,C,E
1654561,C,F
674959,C,H
1765557,B,E
1653960,J,G
1172591,E,F
1530704,E,A
140546,D,E
2014418,K,G
1368857,E,F
1815139,B,F
2052823,A,C
1957327,E,C
1430561,D,D
2105512,G,B
1577648,E,E
1988185,F,D
1824490,B,E
1218473,D,F
267274,G,H
512626,E,F
1048155,G,F
1102741,E,C
11099,E,E
586078,C,G
1986648,G,C
1655193,G,C
1598414,D,C
1642766,C,F
1441147,C,F
2137452,B,E
917452,E,E
2172392,B,C
1971859,D,F
1033335,E,E
1909111,A,D
1369229,C,E
1595796,E,F
973229,G,F
2152738,F,H
1646597,G,E
1900255,C,D
1934793,F,E
2152981,D,D
2074740,F,C
1894493,C,E
915885,I,E
1397406,C,E
1979213,E,D
1489675,C,G
701693,J,E
1724011,B,F
1302172,F,E
2063294,I,C
759557,G,G
1429473,G,C
1218022,D,E
755566,B,E
2059761,C,E
1203875,C,D
2144917,E,C
307284,G,E
1614558,D,E
1732320,D,E
2108131,B,F
1570120,C,E
1260267,J,F
503938,F,C
2137797,D,D
1383966,C,F
1790184,D,G
1879407,E,F
1935332,C,E
1586886,B,C
2004433,C,F
1929096,G,E
970310,G,F
524421,G,E
2006598,C,C
1998146,D,B
1504606,F,F
839891,K,H
1615029,D,G
341233,E,A
1875607,F,F
2114910,H,E
1179675,J,E
2159799,C,G
523301,I,A
1918991,D,D
1595017,G,C
1813913,E,F
744324,G,E
2073491,E,E
2021171,B,F
1547276,D,G
381482,F,E
1753356,E,C
966375,E,E
1542646,D,C
341042,A,E
210737,F,F
1793796,E,H
1241075,F,F
2159140,I,F
2038131,C,H
2066622,B,F
1679854,C,F
970013,D,C
168755,D,C
26000,G,E
1853360,C,D
2137117,B,C
2156576,B,E
2166483,B,F
1781991,E,E
1587036,C,B
2174112,A,D
1228007,D,G
462822,F,E
1763744,D,E
1221619,F,E
825153,D,E
2148939,C,F
432474,B,H
2120225,B,D
1997422,D,G
2061184,F,B
587099,C,E
2029962,F,B
1680355,E,F
2157467,C,G
1241907,E,F
718417,D,E
43359,I,E
1441826,B,C
1093513,E,F
1415919,J,F
2039626,B,C
453035,D,E
1741391,F,E
2072142,D,G
852845,F,F
2053288,I,E
1641530,C,E
2110653,B,E
1862706,B,C
1597684,E,G
1227093,C,F
828352,F,H
1985405,D,F
1749120,C,F
929707,J,F
1285420,D,B
1157512,E,B
1808315,E,D
1817249,E,H
403825,F,B
2032061,E,F
2111896,A,F
1638202,C,F
1795370,F,E
951319,I,F
1551648,B,F
1592481,D,E
1832303,F,B
2056425,D,F
1750256,B,C
957991,C,G
1651591,G,E
2099842,D,F
368612,E,E
1556681,E,F
2061276,C,E
313520,C,E
190213,F,E
884600,F,F
1398014,K,E
1923681,D,C
1023039,B,F
2161907,J,G
1459012,D,A
1766875,F,E
1842869,J,C
1682953,E,E
1062137,F,A
2034072,E,E
911863,G,C
2174280,A,G
1924664,F,C
1468700,D,E
573313,H,E
1756760,A,E
1637434,F,C
1657920,E,E
1482591,D,C
1772593,E,C
1529883,B,G
1357653,F,C
446594,I,E
1098143,D,E
1622041,D,G
1918502,D,C
1048667,B,E
1545937,E,E
1987485,I,H
1813432,H,E
2021775,F,E
1698879,D,G
1489378,C,F
1025576,E,E
1805345,F,E
2140582,C,G
2165196,B,E
99417,J,E
1238877,E,E
517898,E,F
1621419,C,H
1401738,A,E
1754049,F,C
1957877,A,C
1994551,A,F
2037011,C,E
427586,G,E
1403862,F,G
1104493,E,H
1458770,D,E
1512915,C,F
2138954,A,G
1128253,F,B
1416602,D,F
760836,E,G
